@ID,CUSTOMER,CATEGORY,CURRENCY,ONLINE.ACTUAL.BAL,WORKING.BALANCE,OPENING.DATE
2002147,100689,6001,XAF,225502092,225502092,20230930
2002148,100245,6001,USD,83111868,83111868,20240529
2002149,100241,6001,XAF,303844996,303844996,20231105
2002150,100514,1001,XAF,282535034,282535034,20230606
2002151,100934,1001,XAF,301741781,301741781,20241016
2002152,100421,1001,XAF,132860317,132860317,20250330
2002153,100732,1001,XAF,194590492,194590492,20241030
2002154,100719,1001,USD,40920519,40920519,20240903
2002155,100162,6001,EUR,469287630,469287630,20240711
2002156,100836,1001,XAF,183758613,183758613,20251001
2002157,100120,1001,XAF,256817280,256817280,20240929
2002158,100590,1001,XAF,452503284,452503284,20241218
2002159,100956,6001,XAF,233846594,233846594,20240913
2002160,100635,6001,XAF,257122436,257122436,20250712
2002161,100750,1001,USD,308375805,308375805,20241225
2002162,100841,6001,XAF,163145809,163145809,20250406
2002163,100339,1001,XAF,153497543,153497543,20230707
2002164,100914,1001,XAF,73731809,73731809,20241012
2002165,100992,6001,XAF,133336255,133336255,20250914
2002166,100668,6001,XAF,64744951,64744951,20240301
2002167,100670,6001,XAF,314054410,314054410,20241214
2002168,100965,6001,XAF,216064630,216064630,20241110
2002169,100719,1001,XAF,410744104,410744104,20250325
2002170,100715,6001,XAF,56577336,56577336,20230322
2002171,100160,6001,XAF,87255003,87255003,20250912
2002172,100129,1001,XAF,384781850,384781850,20241231
2002173,100449,1001,XAF,121362065,121362065,20230618
2002174,100049,6001,XAF,76034200,76034200,20251003
2002175,100748,1001,XAF,290561869,290561869,20240828
2002176,100895,1001,EUR,358792126,358792126,20231210
2002177,100298,6001,XAF,205913947,205913947,20231228
2002178,100978,6001,XAF,322745769,322745769,20230707
2002179,100742,6001,XAF,130373883,130373883,20230723
2002180,100295,6001,XAF,195766181,195766181,20231230
2002181,100732,6001,XAF,275114965,275114965,20250530
2002182,100008,1001,EUR,68113485,68113485,20240117
2002183,100814,1001,XAF,342096592,342096592,20230427
2002184,100622,1001,XAF,40433032,40433032,20250503
2002185,100698,1001,XAF,192123116,192123116,20250914
2002186,100299,1001,USD,223156504,223156504,20240425
2002187,100311,6001,XAF,449213754,449213754,20251110
2002188,100097,6001,XAF,123769080,123769080,20250416
2002189,100236,6001,USD,118536699,118536699,20250528
2002190,100420,1001,XAF,359083131,359083131,20250402
2002191,100003,1001,XAF,246920502,246920502,20240725
2002192,100289,1001,EUR,127253774,127253774,20241004
2002193,100633,1001,USD,64681520,64681520,20240525
2002194,100147,1001,XAF,303852582,303852582,20230715
2002195,100476,6001,EUR,86766519,86766519,20240811
2002196,100754,1001,XAF,286213549,286213549,20241028
2002197,100671,1001,XAF,43030134,43030134,20250503
2002198,100206,6001,XAF,291958323,291958323,20251019
2002199,100872,1001,XAF,372653790,372653790,20250417
2002200,100919,1001,XAF,414335499,414335499,20250305
2002201,100858,1001,XAF,219705720,219705720,20250502
2002202,100294,1001,USD,437193940,437193940,20240126
2002203,100572,1001,XAF,494267492,494267492,20250419
2002204,100979,1001,XAF,37838261,37838261,20250725
2002205,100923,6001,XAF,54806151,54806151,20230709
2002206,100665,6001,XAF,172790679,172790679,20240824
2002207,100750,6001,USD,146167601,146167601,20250408
2002208,100322,6001,XAF,161335149,161335149,20240730
2002209,100456,1001,XAF,457201245,457201245,20250828
2002210,100344,6001,XAF,431152761,431152761,20230816
2002211,100751,6001,XAF,450858945,450858945,20250729
2002212,100016,1001,XAF,215956850,215956850,20240809
2002213,100749,1001,XAF,484037812,484037812,20250415
2002214,100985,1001,XAF,145132308,145132308,20250527
2002215,100522,1001,XAF,279604140,279604140,20250407
2002216,100075,1001,XAF,300403320,300403320,20240628
2002217,100390,1001,USD,464210181,464210181,20240309
2002218,100507,6001,XAF,443166538,443166538,20240513
2002219,100968,6001,EUR,367400819,367400819,20230515
2002220,100729,6001,EUR,458605266,458605266,20240123
2002221,100917,6001,XAF,175293129,175293129,20240411
2002222,100965,6001,XAF,306504778,306504778,20230812
2002223,100605,1001,XAF,495793247,495793247,20240422
2002224,100710,1001,XAF,438062617,438062617,20250330
2002225,100534,6001,XAF,475017454,475017454,20240406
2002226,100387,6001,XAF,413847501,413847501,20250211
2002227,100590,1001,USD,310832717,310832717,20230627
2002228,100545,1001,XAF,195524997,195524997,20230611
2002229,100624,6001,USD,300603489,300603489,20240709
2002230,100575,1001,XAF,359905923,359905923,20240114
2002231,100430,6001,USD,310197349,310197349,20240505
2002232,100026,1001,XAF,45052775,45052775,20240919
2002233,100465,1001,XAF,202687412,202687412,20230428
2002234,100917,6001,EUR,135808004,135808004,20241213
2002235,100506,6001,USD,372300928,372300928,20241017
2002236,100903,6001,XAF,463332916,463332916,20250605
2002237,100475,1001,EUR,256839118,256839118,20240905
2002238,100765,6001,XAF,186770760,186770760,20231105
2002239,100055,1001,XAF,164767883,164767883,20240205
2002240,100854,1001,XAF,269111962,269111962,20250411
2002241,100840,1001,XAF,89467967,89467967,20230523
2002242,100634,1001,XAF,324080390,324080390,20250918
2002243,100175,6001,XAF,305305029,305305029,20230529
2002244,100209,1001,XAF,225434909,225434909,20231116
2002245,100396,1001,EUR,210545732,210545732,20231213
2002246,100474,6001,XAF,364028729,364028729,20240915
2002247,100840,1001,XAF,103675272,103675272,20230820
2002248,100672,6001,XAF,115761017,115761017,20240204
2002249,100207,6001,XAF,218588313,218588313,20230907
2002250,100772,6001,USD,98319213,98319213,20240722
2002251,100299,1001,XAF,333797750,333797750,20241120
2002252,100608,1001,XAF,185401929,185401929,20241206
2002253,100154,6001,USD,407443907,407443907,20251118
2002254,100470,1001,XAF,485751790,485751790,20250907
2002255,100293,1001,XAF,185701157,185701157,20230824
2002256,100684,6001,XAF,448782905,448782905,20240129
2002257,100266,1001,XAF,493156570,493156570,20230930
2002258,100560,6001,EUR,175817989,175817989,20230609
2002259,100201,1001,XAF,402793064,402793064,20250212
2002260,100243,6001,XAF,99319043,99319043,20230602
2002261,100427,1001,XAF,106768582,106768582,20240309
2002262,100564,6001,XAF,51821882,51821882,20250704
2002263,100782,1001,USD,170095384,170095384,20250517
2002264,100731,1001,EUR,112819890,112819890,20240401
2002265,100268,1001,XAF,368528562,368528562,20251026
2002266,100058,6001,XAF,311582064,311582064,20240607
2002267,100955,1001,XAF,386074899,386074899,20230531
2002268,100200,6001,XAF,344024333,344024333,20241211
2002269,100211,6001,USD,354776261,354776261,20240913
2002270,100534,1001,XAF,300608596,300608596,20251129
2002271,100542,1001,XAF,157492101,157492101,20230816
2002272,100796,6001,XAF,258563232,258563232,20230605
2002273,100759,1001,XAF,185835003,185835003,20241227
2002274,100324,6001,XAF,29402858,29402858,20250729
2002275,100687,1001,XAF,307193146,307193146,20250403
2002276,100849,6001,EUR,322559252,322559252,20250125
2002277,100787,6001,EUR,31864985,31864985,20230715
2002278,100748,6001,XAF,342146591,342146591,20250907
2002279,100915,6001,XAF,178626061,178626061,20251120
2002280,100022,1001,XAF,439722712,439722712,20250513
2002281,100766,6001,EUR,214589729,214589729,20250218
2002282,100527,1001,XAF,274520227,274520227,20230926
2002283,100515,6001,EUR,164482671,164482671,20240510
2002284,100667,6001,EUR,477066936,477066936,20250416
2002285,100271,1001,XAF,414826446,414826446,20250309
2002286,100838,6001,XAF,193912526,193912526,20231215
2002287,100925,6001,XAF,105886685,105886685,20250609
2002288,100054,6001,XAF,296395306,296395306,20250409
2002289,100444,1001,XAF,376515190,376515190,20230523
2002290,100100,6001,XAF,406563902,406563902,20240529
2002291,100648,1001,XAF,57009635,57009635,20251009
2002292,100540,1001,XAF,167768386,167768386,20250814
2002293,100523,1001,XAF,260862844,260862844,20250208
2002294,100694,6001,XAF,210226111,210226111,20240703
2002295,100266,6001,EUR,141989035,141989035,20240926
2002296,100395,1001,XAF,123194805,123194805,20231108
2002297,100613,1001,USD,148707387,148707387,20251130
2002298,100823,1001,USD,43046792,43046792,20241016
2002299,100850,6001,XAF,72749720,72749720,20240826
2002300,100077,1001,XAF,466067906,466067906,20250110
2002301,100328,6001,XAF,441720512,441720512,20250615
2002302,100986,6001,XAF,409000243,409000243,20240305
2002303,100520,1001,XAF,138192086,138192086,20250430
2002304,100995,6001,XAF,59110178,59110178,20230428
2002305,100456,1001,XAF,76769756,76769756,20230827
2002306,100769,6001,XAF,383331036,383331036,20250207
2002307,100221,1001,XAF,353002512,353002512,20240204
2002308,100348,6001,USD,319313341,319313341,20250511
2002309,100483,6001,XAF,241972409,241972409,20240517
2002310,100046,1001,XAF,491643065,491643065,20230320
2002311,100728,6001,XAF,438481458,438481458,20250225
2002312,100900,1001,USD,78275846,78275846,20250702
2002313,100635,1001,XAF,242182814,242182814,20241016
2002314,100120,1001,XAF,269187410,269187410,20250823
2002315,100150,6001,XAF,95289216,95289216,20231106
2002316,100065,1001,XAF,137396009,137396009,20231129
2002317,100111,6001,XAF,305049583,305049583,20250607
2002318,100485,6001,XAF,232965549,232965549,20230711
2002319,100916,6001,XAF,158427749,158427749,20230528
2002320,100962,6001,XAF,435357267,435357267,20231110
2002321,100703,6001,XAF,329662306,329662306,20251024
2002322,100430,1001,XAF,25593784,25593784,20231105
2002323,100255,6001,XAF,85270479,85270479,20250717
2002324,100737,6001,XAF,26381758,26381758,20230604
2002325,100990,6001,XAF,147968430,147968430,20230919
2002326,100161,1001,XAF,252086945,252086945,20231107
2002327,100394,1001,XAF,444765301,444765301,20241127
2002328,100172,6001,XAF,353095226,353095226,20240811
2002329,100478,1001,XAF,473582553,473582553,20231118
2002330,100260,1001,XAF,40258846,40258846,20240204
2002331,100819,6001,XAF,476018447,476018447,20240228
2002332,100910,1001,EUR,28228175,28228175,20231211
2002333,100848,1001,EUR,41768704,41768704,20241207
2002334,100771,6001,XAF,85179555,85179555,20240321
2002335,100618,1001,XAF,296151493,296151493,20250810
2002336,100708,1001,XAF,20572967,20572967,20250816
2002337,100073,1001,USD,462850320,462850320,20250508
2002338,100262,6001,XAF,418985949,418985949,20230921
2002339,100950,1001,XAF,338585039,338585039,20230727
2002340,100916,1001,EUR,471063516,471063516,20250421
2002341,100939,6001,EUR,349080780,349080780,20241105
2002342,100127,6001,XAF,383241983,383241983,20250119
2002343,100606,1001,XAF,401635872,401635872,20240107
2002344,100596,6001,XAF,34634006,34634006,20241226
2002345,100846,6001,XAF,372478562,372478562,20240617
2002346,100318,1001,EUR,224780802,224780802,20231207
2002347,100718,1001,XAF,206628274,206628274,20240807
2002348,100260,6001,XAF,454001774,454001774,20250602
2002349,100708,6001,XAF,268822684,268822684,20231002
2002350,100256,6001,XAF,190917853,190917853,20230810
2002351,100688,1001,XAF,440372796,440372796,20230322
2002352,100746,1001,XAF,173367882,173367882,20250213
2002353,100150,1001,XAF,38135635,38135635,20240615
2002354,100400,6001,XAF,189992773,189992773,20230325
2002355,100471,6001,XAF,334898604,334898604,20250613
2002356,100718,6001,USD,57380688,57380688,20250121
2002357,100436,6001,XAF,66495090,66495090,20241229
2002358,100478,1001,XAF,237324124,237324124,20250629
2002359,100676,1001,XAF,452205489,452205489,20250416
2002360,100628,6001,XAF,486841684,486841684,20230723
2002361,100572,6001,XAF,313512024,313512024,20241225
2002362,100770,6001,XAF,272866771,272866771,20240210
2002363,100612,1001,XAF,180189001,180189001,20251007
2002364,100747,1001,XAF,32635766,32635766,20230501
2002365,100762,1001,XAF,333145603,333145603,20230822
2002366,100368,6001,EUR,344087957,344087957,20230627
2002367,100619,1001,XAF,176384674,176384674,20250323
2002368,100404,6001,XAF,209769935,209769935,20250102
2002369,100427,1001,USD,82717776,82717776,20250115
2002370,100679,1001,EUR,317737278,317737278,20251021
2002371,100504,6001,XAF,50201537,50201537,20250127
2002372,100445,6001,XAF,469005467,469005467,20250121
2002373,100966,6001,EUR,252969026,252969026,20240118
2002374,100478,1001,EUR,398179546,398179546,20241108
2002375,100066,6001,XAF,86473706,86473706,20231208
2002376,100724,6001,XAF,380232079,380232079,20231113
2002377,100845,6001,XAF,473227215,473227215,20241220
2002378,100641,6001,XAF,400952606,400952606,20230910
2002379,100365,6001,EUR,212942201,212942201,20251204
2002380,100529,1001,XAF,279253135,279253135,20241214
2002381,100034,6001,XAF,352139028,352139028,20250129
2002382,100149,1001,XAF,376643822,376643822,20230414
2002383,100122,1001,XAF,180370954,180370954,20240215
2002384,100362,1001,XAF,305291192,305291192,20240618
2002385,100769,6001,XAF,225410349,225410349,20231122
2002386,100739,1001,EUR,47050834,47050834,20240517
2002387,100474,1001,USD,482509765,482509765,20240530
2002388,100158,1001,XAF,63133586,63133586,20240324
2002389,100017,1001,XAF,164303966,164303966,20250321
2002390,100362,6001,XAF,478366975,478366975,20250104
2002391,100543,1001,XAF,229083624,229083624,20250906
2002392,100955,6001,XAF,146686030,146686030,20240616
2002393,100303,1001,XAF,220169093,220169093,20240717
2002394,100049,1001,XAF,497754632,497754632,20250622
2002395,100707,1001,XAF,449558245,449558245,20240513
2002396,100601,1001,XAF,235923865,235923865,20230419
2002397,100963,6001,XAF,399567484,399567484,20230727
2002398,100522,1001,XAF,485138542,485138542,20230810
2002399,100021,1001,XAF,408960543,408960543,20251108
2002400,100651,6001,XAF,35085137,35085137,20240430
2002401,100802,6001,XAF,93613751,93613751,20250419
2002402,100462,1001,XAF,253285133,253285133,20251203
2002403,100398,1001,XAF,286191191,286191191,20240225
2002404,100285,1001,XAF,399082944,399082944,20251128
2002405,100478,1001,EUR,467426773,467426773,20240925
2002406,100728,6001,XAF,377341309,377341309,20250116
2002407,100787,1001,USD,167726779,167726779,20230606
2002408,100161,6001,XAF,35158128,35158128,20250513
2002409,100825,6001,XAF,224858101,224858101,20250308
2002410,100597,1001,XAF,65260249,65260249,20241218
2002411,100126,1001,XAF,96019047,96019047,20231231
2002412,100849,6001,EUR,123860643,123860643,20250724
2002413,100394,1001,XAF,98923837,98923837,20250719
2002414,100293,1001,EUR,90304590,90304590,20240119
2002415,100158,1001,XAF,65889713,65889713,20230721
2002416,100130,6001,XAF,184733641,184733641,20240708
2002417,100834,1001,XAF,92025827,92025827,20240211
2002418,100244,1001,XAF,203288346,203288346,20240304
2002419,100827,1001,USD,39877183,39877183,20250303
2002420,100950,1001,USD,424599013,424599013,20250821
2002421,100372,6001,USD,384979657,384979657,20240726
2002422,100627,6001,XAF,400197201,400197201,20250521
2002423,100551,1001,XAF,242335688,242335688,20241110
2002424,100596,6001,XAF,418392928,418392928,20250408
2002425,100005,6001,XAF,386980656,386980656,20250714
2002426,100479,1001,XAF,244646684,244646684,20241005
2002427,100852,1001,EUR,124258895,124258895,20250914
2002428,100709,6001,EUR,159974199,159974199,20250308
2002429,100934,1001,XAF,202749931,202749931,20250302
2002430,100089,6001,USD,492930792,492930792,20230610
2002431,100915,1001,XAF,67855541,67855541,20240720
2002432,100914,1001,XAF,79863864,79863864,20241122
2002433,100690,1001,XAF,158697116,158697116,20250701
2002434,100260,1001,EUR,292828087,292828087,20241020
2002435,100705,6001,XAF,442674806,442674806,20231010
2002436,100017,1001,XAF,287712440,287712440,20241207
2002437,100630,6001,EUR,348750088,348750088,20250718
2002438,100407,1001,XAF,436022604,436022604,20240626
2002439,100728,6001,XAF,241749200,241749200,20240913
2002440,100523,6001,EUR,358466075,358466075,20231222
2002441,100102,1001,XAF,254805534,254805534,20240314
2002442,100746,6001,XAF,182064049,182064049,20251020
2002443,100221,1001,XAF,296240881,296240881,20231104
2002444,100120,6001,XAF,396026449,396026449,20231019
2002445,100861,6001,XAF,445030176,445030176,20241220
2002446,100491,6001,XAF,496992641,496992641,20250517
2002447,100445,1001,USD,201236874,201236874,20230323
2002448,100883,1001,XAF,215577461,215577461,20250601
2002449,100467,6001,XAF,406850334,406850334,20250912
2002450,100959,6001,XAF,29302797,29302797,20250407
2002451,100366,6001,XAF,428347464,428347464,20240612
2002452,100719,6001,XAF,409635679,409635679,20250916
2002453,100324,1001,USD,452833991,452833991,20240221
2002454,100049,6001,XAF,145492086,145492086,20250814
2002455,100063,1001,EUR,270660826,270660826,20250112
2002456,100793,1001,XAF,72541397,72541397,20240225
2002457,100698,1001,EUR,43310672,43310672,20231205
2002458,100318,6001,XAF,192215699,192215699,20240128
2002459,100910,1001,XAF,188197830,188197830,20240104
2002460,100424,1001,XAF,318102734,318102734,20240625
2002461,100444,6001,XAF,402645585,402645585,20251016
2002462,100590,1001,XAF,491081111,491081111,20241002
2002463,100384,6001,XAF,236554204,236554204,20230406
2002464,100173,1001,EUR,268417201,268417201,20250304
2002465,100648,1001,XAF,55055449,55055449,20241103
2002466,100674,1001,XAF,187913328,187913328,20240110
2002467,100508,6001,XAF,105979321,105979321,20250907
2002468,100057,6001,XAF,318002548,318002548,20251205
2002469,100603,6001,XAF,165508488,165508488,20240509
2002470,100326,1001,XAF,78158072,78158072,20241005
2002471,100473,1001,XAF,305868440,305868440,20240307
2002472,100308,1001,USD,144549379,144549379,20250508
2002473,100334,1001,XAF,315211632,315211632,20230730
2002474,100920,1001,XAF,480201020,480201020,20250507
2002475,100888,1001,XAF,485092963,485092963,20240805
2002476,100484,6001,USD,77153425,77153425,20250813
2002477,100033,1001,XAF,311796194,311796194,20230320
2002478,100808,6001,XAF,363866554,363866554,20230806
2002479,100072,1001,USD,421532575,421532575,20250907
2002480,100183,1001,XAF,71591395,71591395,20230815
2002481,100496,1001,XAF,400507428,400507428,20230604
2002482,100727,6001,XAF,318503469,318503469,20241118
2002483,100678,1001,EUR,84348525,84348525,20250421
2002484,100985,1001,XAF,311858913,311858913,20240129
2002485,100937,1001,XAF,420690560,420690560,20250115
2002486,100651,6001,EUR,100365547,100365547,20230427
2002487,100062,6001,XAF,93835917,93835917,20231122
2002488,100503,6001,USD,300714740,300714740,20230923
2002489,100784,1001,EUR,398524605,398524605,20241029
2002490,100539,1001,XAF,498570294,498570294,20240228
2002491,100711,6001,XAF,469417655,469417655,20250901
2002492,100275,1001,XAF,150067358,150067358,20240501
2002493,100665,1001,XAF,420950976,420950976,20231001
2002494,100596,1001,XAF,135950965,135950965,20250324
2002495,100524,1001,XAF,87174055,87174055,20250703
2002496,100755,6001,XAF,237226940,237226940,20250405
2002497,100657,1001,XAF,318991243,318991243,20241106
2002498,100446,6001,EUR,118083468,118083468,20240812
2002499,100153,1001,XAF,301586147,301586147,20250203
2002500,100173,6001,XAF,356982490,356982490,20250516
2002501,100257,6001,XAF,381694389,381694389,20250504
2002502,100618,1001,XAF,348776156,348776156,20240203
2002503,100014,6001,XAF,30089685,30089685,20230325
2002504,100270,1001,XAF,42039295,42039295,20240402
2002505,100820,1001,EUR,213473733,213473733,20230801
2002506,100527,1001,XAF,125075050,125075050,20250514
2002507,100783,1001,XAF,357102154,357102154,20230616
2002508,100887,1001,XAF,316825945,316825945,20230710
2002509,100255,1001,USD,152537128,152537128,20231030
2002510,100593,1001,XAF,140173084,140173084,20231031
2002511,100451,1001,XAF,448002238,448002238,20240704
2002512,100390,6001,XAF,247244864,247244864,20240825
2002513,100985,1001,XAF,458198563,458198563,20241130
2002514,100570,6001,XAF,240731149,240731149,20231218
2002515,100234,6001,XAF,248115526,248115526,20231009
2002516,100675,6001,XAF,340640475,340640475,20240411
2002517,100569,1001,XAF,236523933,236523933,20250115
2002518,100787,6001,XAF,369466324,369466324,20250823
2002519,100525,6001,XAF,446548572,446548572,20251108
2002520,100338,1001,XAF,102109108,102109108,20251106
2002521,100813,1001,XAF,205179721,205179721,20250305
2002522,100332,1001,EUR,440700804,440700804,20251030
2002523,100041,6001,XAF,201611396,201611396,20250324
2002524,100462,6001,XAF,258232186,258232186,20231104
2002525,100924,1001,XAF,216062447,216062447,20240722
2002526,100663,1001,EUR,474422750,474422750,20230612
2002527,100122,6001,USD,256980702,256980702,20240713
2002528,100712,1001,XAF,362783570,362783570,20230609
2002529,100083,6001,EUR,373771927,373771927,20250519
2002530,100336,1001,XAF,298864526,298864526,20251022
2002531,100580,1001,XAF,217669360,217669360,20250310
2002532,100722,6001,XAF,365568308,365568308,20240821
2002533,100517,1001,XAF,149850199,149850199,20240721
2002534,100515,6001,EUR,489027030,489027030,20250122
2002535,100604,6001,XAF,355710878,355710878,20231218
2002536,100634,6001,XAF,187332417,187332417,20250122
2002537,100249,1001,USD,238214706,238214706,20250413
2002538,100790,1001,EUR,314909174,314909174,20250718
2002539,100516,6001,XAF,414652473,414652473,20240403
2002540,100285,1001,XAF,362874561,362874561,20230809
2002541,100327,1001,XAF,116428807,116428807,20240924
2002542,100842,6001,XAF,492596122,492596122,20240614
2002543,100735,1001,XAF,435138059,435138059,20231025
2002544,100459,1001,XAF,354874437,354874437,20231224
2002545,100095,6001,XAF,489924693,489924693,20251002
2002546,100456,1001,XAF,52506366,52506366,20250704
2002547,100643,6001,EUR,488697249,488697249,20240610
2002548,100996,6001,XAF,351865267,351865267,20241206
2002549,100997,6001,XAF,345178240,345178240,20241026
2002550,100478,6001,XAF,66210618,66210618,20230503
2002551,100364,6001,XAF,254328705,254328705,20240626
2002552,100552,6001,XAF,462619468,462619468,20250312
2002553,100537,6001,XAF,420559439,420559439,20250702
2002554,100719,6001,XAF,263602990,263602990,20230702
2002555,100563,1001,XAF,145122406,145122406,20240129
2002556,100454,6001,USD,424926720,424926720,20240506
2002557,100970,1001,XAF,35036025,35036025,20250626
2002558,100919,1001,XAF,395774901,395774901,20250524
2002559,100947,6001,XAF,462386929,462386929,20250803
2002560,100043,1001,XAF,20073321,20073321,20250918
2002561,100275,1001,XAF,387273227,387273227,20240915
2002562,100813,6001,XAF,355528969,355528969,20250621
2002563,100403,1001,XAF,179287380,179287380,20250405
2002564,100129,1001,XAF,72417820,72417820,20231024
2002565,100322,6001,XAF,491351271,491351271,20240809
2002566,100356,6001,XAF,319727792,319727792,20250620
2002567,100692,1001,XAF,481040392,481040392,20231008
2002568,100838,1001,XAF,486085972,486085972,20251006
2002569,100002,1001,XAF,362490604,362490604,20240918
2002570,100242,6001,XAF,154250249,154250249,20250729
2002571,100972,6001,USD,253468711,253468711,20250210
2002572,100054,6001,XAF,184205475,184205475,20250923
2002573,100704,1001,XAF,30458262,30458262,20250122
2002574,100747,1001,XAF,375498227,375498227,20231012
2002575,100953,6001,XAF,157686135,157686135,20250127
2002576,100852,6001,XAF,371866685,371866685,20250902
2002577,100979,1001,XAF,281175838,281175838,20240206
2002578,100589,6001,XAF,41623869,41623869,20240630
2002579,100791,1001,EUR,61343583,61343583,20250704
2002580,100799,6001,USD,282998535,282998535,20231101
2002581,100618,6001,EUR,244670785,244670785,20240726
2002582,100816,6001,XAF,457927268,457927268,20250304
2002583,100039,6001,XAF,490308224,490308224,20250223
2002584,100100,6001,XAF,367287881,367287881,20230420
2002585,100562,1001,XAF,172172032,172172032,20240621
2002586,100927,1001,XAF,26543947,26543947,20231016
2002587,100463,6001,XAF,423175091,423175091,20250727
2002588,100902,6001,XAF,462604862,462604862,20240124
2002589,100653,6001,XAF,214651566,214651566,20250429
2002590,100517,1001,EUR,426430162,426430162,20241023
2002591,100034,1001,USD,134150119,134150119,20251013
2002592,100814,1001,XAF,128341244,128341244,20230406
2002593,100162,1001,EUR,254860315,254860315,20241011
2002594,100840,6001,XAF,456850621,456850621,20230904
2002595,100973,6001,XAF,428510584,428510584,20250307
2002596,100720,1001,XAF,248807057,248807057,20240330
2002597,100352,6001,XAF,301063955,301063955,20250615
2002598,100209,6001,USD,36151568,36151568,20230329
2002599,100470,6001,XAF,355323005,355323005,20230412
2002600,100820,1001,USD,347962644,347962644,20240804
2002601,100252,1001,XAF,39983416,39983416,20230710
2002602,100914,6001,XAF,200256723,200256723,20240605
2002603,100352,1001,USD,133044065,133044065,20231019
2002604,100002,1001,USD,499646579,499646579,20240926
2002605,100593,1001,XAF,132209553,132209553,20250515
2002606,100929,6001,XAF,445268826,445268826,20250526
2002607,100347,1001,XAF,119294592,119294592,20250802
2002608,100382,6001,USD,289883879,289883879,20230413
2002609,100871,6001,XAF,121576156,121576156,20240628
2002610,100722,6001,XAF,404664318,404664318,20241003
2002611,100385,6001,XAF,42836330,42836330,20230708
2002612,100083,6001,XAF,57630922,57630922,20251004
2002613,100178,1001,XAF,154496600,154496600,20250916
2002614,100502,1001,XAF,443317994,443317994,20250302
2002615,100116,6001,USD,456011101,456011101,20231017
2002616,100717,6001,USD,137402419,137402419,20250511
2002617,100722,1001,XAF,233083403,233083403,20251023
2002618,100916,1001,EUR,403504486,403504486,20250717
2002619,100897,1001,XAF,282830555,282830555,20231002
2002620,100128,6001,USD,418267275,418267275,20230504
2002621,100772,1001,XAF,321926137,321926137,20241026
2002622,100403,1001,XAF,39534535,39534535,20240623
2002623,100518,1001,EUR,268447879,268447879,20250831
2002624,100063,6001,USD,392041553,392041553,20250623
2002625,100806,1001,XAF,412918740,412918740,20250328
2002626,100828,1001,XAF,88961187,88961187,20251118
2002627,100258,1001,USD,153965830,153965830,20241026
2002628,100967,6001,XAF,170628425,170628425,20231120
2002629,100774,6001,XAF,287544835,287544835,20251109
2002630,100855,1001,XAF,381011558,381011558,20230514
2002631,100693,1001,XAF,207725002,207725002,20240527
2002632,100930,1001,XAF,119359226,119359226,20240308
2002633,100718,6001,XAF,112095622,112095622,20230926
2002634,100843,1001,XAF,111949073,111949073,20230828
2002635,100975,6001,XAF,120769335,120769335,20251009
2002636,100630,1001,XAF,313180914,313180914,20230507
2002637,100429,6001,XAF,63654200,63654200,20230415
2002638,100890,1001,XAF,340241586,340241586,20240911
2002639,100081,1001,XAF,291909220,291909220,20250123
2002640,100500,6001,USD,35119672,35119672,20250330
2002641,100967,6001,XAF,379350546,379350546,20230726
2002642,100096,1001,XAF,57251303,57251303,20230721
2002643,100187,1001,XAF,94229476,94229476,20240428
2002644,100857,6001,EUR,309003824,309003824,20250928
2002645,100507,1001,XAF,74662313,74662313,20231117
2002646,100547,6001,XAF,85193421,85193421,20250514
2002647,100714,6001,XAF,393235478,393235478,20240914
2002648,100491,6001,XAF,125810090,125810090,20241012
2002649,100540,1001,EUR,69260240,69260240,20240404
2002650,100442,1001,XAF,239982120,239982120,20250114
2002651,100854,6001,XAF,215193073,215193073,20240515
2002652,100991,1001,XAF,31586024,31586024,20241004
2002653,100281,1001,XAF,324087300,324087300,20251021
2002654,100732,6001,XAF,149357594,149357594,20240721
2002655,100791,6001,XAF,407043293,407043293,20250930
2002656,100923,1001,XAF,107779030,107779030,20230831
2002657,100304,6001,XAF,102909993,102909993,20230428
2002658,100418,6001,USD,371076517,371076517,20240209
2002659,100467,6001,XAF,160421499,160421499,20250731
2002660,100953,1001,XAF,61455548,61455548,20230529
2002661,100708,6001,XAF,89411889,89411889,20250920
2002662,100062,1001,XAF,490676525,490676525,20250119
2002663,100176,1001,EUR,271144969,271144969,20231204
2002664,100710,1001,XAF,224393523,224393523,20250903
2002665,100799,1001,USD,114545015,114545015,20251027
2002666,100544,1001,XAF,84591570,84591570,20240326
2002667,100991,6001,XAF,51200426,51200426,20250228
2002668,100869,6001,XAF,333361705,333361705,20241126
2002669,100141,1001,USD,112812375,112812375,20240825
2002670,100804,1001,XAF,27724779,27724779,20241007
2002671,100776,6001,XAF,97077447,97077447,20240114
2002672,100134,6001,XAF,171979518,171979518,20230324
2002673,100351,1001,XAF,241927902,241927902,20230711
2002674,100696,1001,XAF,249117492,249117492,20250807
2002675,100876,1001,XAF,309738904,309738904,20230814
2002676,100385,6001,XAF,81476442,81476442,20231128
2002677,100058,1001,XAF,118391790,118391790,20231120
2002678,100146,1001,XAF,189206902,189206902,20241114
2002679,100938,1001,XAF,92619040,92619040,20240418
2002680,100977,1001,XAF,31941896,31941896,20230419
2002681,100521,1001,XAF,97222332,97222332,20231009
2002682,100246,6001,XAF,403921792,403921792,20231126
2002683,100289,1001,EUR,316841665,316841665,20240309
2002684,100344,6001,XAF,201882667,201882667,20251020
